Transaction ID	Date	Product SKU	Product_Name	Category	Sub_Category	Brand	MSRP	Store ID	Store_Name	Store_City	Store_Region	Customer_ID	Customer Name	Unit_Price	Quantity_Sold	Discount_Amount	Tax_Amount	Total_Sales_Amount	Payment_Method
T-30627	2025-06-15	SKU-501	Samsung Buds	Audio	Buds	Samsung	1879.96	ST-102	Lakeside Electronics	Chicago	Midwest	C-1627	John Brown	1999.95	4	799.98	559.99	7759.81	Credit Card
T-30628	2025-06-15	SKU-501	Sony iPhone	Mobile	iPhone	Sony	893.39	ST-102	Lakeside Electronics	Chicago	Midwest	C-1628	Elizabeth Davis	943.66	4	377.46	264.22	3661.4	PayPal
T-30629	2025-06-15	SKU-514	Samsung Buds	Audio	Buds	Samsung	1367.72	ST-101	Downtown Tech	Boston	North	C-1629	Jennifer Johnson	1336.87	4	534.75	374.32	5187.05	Credit Card
T-30630	2025-06-15	SKU-520	Bose Galaxy	Mobile	Galaxy	Bose	268.21	ST-101	Downtown Tech	Boston	North	C-1630	James Jones	-99.99	1	-10.0	-7.0	-96.99	Credit Card
T-30631	2025-06-15	SKU-515	Sony Headphones	Audio	Headphones	Sony	1055.01	ST-101	Downtown Tech	Boston	North	C-1631	Mary Williams	1007.53	2	201.51	141.05	1954.6	Apple Pay
T-30632	2025-06-15	SKU-512	Apple Buds	Audio	Buds	Apple	1218.9	ST-102	Lakeside Electronics	Chicago	Midwest	C-1632	James Garcia	1141.01	1	114.1	79.87	1106.78	Debit Card
T-30633	2025-06-15	SKU-503	HP iPhone	Mobile	iPhone	HP	1961.59	ST-101	Downtown Tech	Boston	North	C-1633	John Williams	1865.69	1	186.57	130.6	1809.72	Debit Card
T-30634	2025-06-15	SKU-501	HP Headphones	Audio	Headphones	HP	1267.5	ST-102	Lakeside Electronics	Chicago	Midwest	C-1634	Robert Smith	1216.3	1	121.63	85.14	1179.81	PayPal
T-30635	2025-06-15	SKU-512	HP Galaxy	Mobile	Galaxy	HP	1889.0	ST-101	Downtown Tech	Boston	North	C-1635	James Brown	1984.26	5	992.13	694.49	9623.66	Apple Pay
T-30636	2025-06-15	SKU-503	Sony Buds	Audio	Buds	Sony	611.65	ST-102	Lakeside Electronics	Chicago	Midwest	C-1636	Linda Miller	609.71	4	243.88	170.72	2365.68	PayPal
T-30637	2025-06-15	SKU-507	Apple iPhone	Mobile	iPhone	Apple	1549.66	ST-101	Downtown Tech	Boston	North	C-1637	John Miller	1420.7	5	710.35	497.25	6890.4	PayPal
T-30638	2025-06-15	SKU-507	Dell Headphones	Audio	Headphones	Dell	1121.32	ST-102	Lakeside Electronics	Chicago	Midwest	C-1638	David Davis	1009.41	4	403.76	282.63	3916.51	Debit Card
T-30639	2025-06-15	SKU-501	Bose Pro	Laptops	Pro	Bose	1873.66	ST-102	Lakeside Electronics	Chicago	Midwest	C-1639	John Jones	2060.74	2	412.15	288.5	3997.83	Debit Card
T-30640	2025-13-45	SKU-517	Apple XPS	Laptops	XPS	Apple	1169.85	ST-102	Lakeside Electronics	Chicago	Midwest	C-1640	Mary Miller	1247.18	5	623.59	436.51	6048.82	Apple Pay
T-30641	2025-06-15	SKU-510	Samsung Buds	Audio	Buds	Samsung	1306.82	ST-102	Lakeside Electronics	Chicago	Midwest	C-1641	John Brown	1265.43	4	506.17	354.32	4909.87	Debit Card
T-30642	2025-06-15	SKU-520	Apple Headphones	Audio	Headphones	Apple	1852.29	ST-102	Lakeside Electronics	Chicago	Midwest	C-1642	James Smith	1820.12	4	728.05	509.63	7062.06	Credit Card
T-30643	2025-06-15	SKU-517	Bose Headphones	Audio	Headphones	Bose	158.8	ST-102	Lakeside Electronics	Chicago	Midwest	C-1643	Mary Garcia	169.2	3	50.76	35.53	492.37	PayPal
T-30644	2025-06-15	SKU-514	Bose Pro	Laptops	Pro	Bose	803.91	ST-101	Downtown Tech	Boston	North	C-1644	Linda Smith	843.0	3	252.9	177.03	2453.13	Debit Card
T-30645	2025-06-15	SKU-520	Samsung XPS	Laptops	XPS	Samsung	676.04	ST-101	Downtown Tech	Boston	North	C-1645	Patricia Davis	613.41	4	245.36	171.75	2380.03	PayPal
T-30646	2025-06-15	SKU-512	Apple XPS	Laptops	XPS	Apple	310.8	ST-102	Lakeside Electronics	Chicago	Midwest	C-1646	Elizabeth Davis	314.02	5	157.01	109.91	1523.0	PayPal
T-30647	2025-06-15	SKU-502	Apple Headphones	Audio	Headphones	Apple	342.12	ST-101	Downtown Tech	Boston	North	C-1647	David Jones	365.91	1	36.59	25.61	354.93	Debit Card
T-30648	2025-06-15	SKU-500	Bose Buds	Audio	Buds	Bose	1881.99	ST-101	Downtown Tech	Boston	North	C-1648	Jennifer Miller	1796.94	5	898.47	628.93	8715.16	Apple Pay
T-30649	2025-06-15	SKU-507	Dell Headphones	Audio	Headphones	Dell	189.23	ST-102	Lakeside Electronics	Chicago	Midwest	C-1649	David Davis	170.5	2	34.1	23.87	330.77	Credit Card
T-30650	2025-06-15	SKU-507	Sony XPS	Laptops	XPS	Sony	1958.38	ST-102	Lakeside Electronics	Chicago	Midwest	C-1650	MARY	1826.97	3	548.09	383.66	5316.48	Credit Card
T-30651	2025-06-15	SKU-500	Apple Galaxy	Mobile	Galaxy	Apple	1225.81	ST-102	Lakeside Electronics	Chicago	Midwest	C-1651	John Brown	1219.33	3	365.8	256.06	3548.25	Debit Card
T-30652	2025-06-15	SKU-519	Sony Pro	Laptops	Pro	Sony	1277.18	ST-101	Downtown Tech	Boston	North	C-1652	Linda Johnson	1398.39	1	139.84	97.89	1356.44	Debit Card
T-30653	2025-06-15	SKU-501	Bose Pro	Laptops	Pro	Bose	1846.32	ST-102	Lakeside Electronics	Chicago	Midwest	C-1653	James Jones	1685.98	1	168.6	118.02	1635.4	Credit Card
T-30654	2025-06-15	SKU-503	Dell Galaxy	Mobile	Galaxy	Dell	1272.87	ST-102	Lakeside Electronics	Chicago	Midwest	C-1654	Patricia Smith	1243.32	4	497.33	348.13	4824.08	Credit Card
T-30655	2025-06-15	SKU-514	Dell Headphones	Audio	Headphones	Dell	1082.7	ST-101	Downtown Tech	Boston	North	C-1655	Mary Johnson	1103.31	1	110.33	77.23	1070.21	PayPal
T-30656	2025-06-15	SKU-516	Sony XPS	Laptops	XPS	Sony	586.94	ST-102	Lakeside Electronics	Chicago	Midwest	C-1656	Linda Davis	556.79	1	55.68	38.98	540.09	PayPal
T-30657	2025-06-15	SKU-516	Dell Buds	Audio	Buds	Dell	1923.51	ST-102	Lakeside Electronics	Chicago	Midwest	C-1657	John Williams	1911.79	5	955.9	669.13	9272.18	Debit Card
T-30658	2025-06-15	SKU-518	Dell XPS	Laptops	XPS	Dell	1349.59	ST-101	Downtown Tech	Boston	North	C-1658	James Brown	1328.55	2	265.71	186.0	2577.39	PayPal
T-30659	2025-06-15	SKU-515	Apple iPhone	Mobile	iPhone	Apple	1420.08	ST-102	Lakeside Electronics	Chicago	Midwest	C-1659	Elizabeth Garcia	1453.06	4	581.22	406.86	5637.88	PayPal
T-30660	2025-06-15	SKU-515	Apple iPhone	Mobile	iPhone	Apple	516.87	ST-101	Downtown Tech	Boston	North	C-1660		529.68	2	105.94	74.16	1027.58	Debit Card
T-30661	2025-06-15	SKU-512	Bose iPhone	Mobile	iPhone	Bose	450.06	ST-101	Downtown Tech	Boston	North	C-1661	Jennifer Smith	437.27	5	218.63	153.04	2120.76	PayPal
T-30662	2025-06-15	SKU-520	Dell iPhone	Mobile	iPhone	Dell	1212.8	ST-102	Lakeside Electronics	Chicago	Midwest	C-1662	James Smith	1139.5	2	227.9	159.53	2210.63	Debit Card
T-30663	2025-06-15	SKU-517	Bose Air	Laptops	Air	Bose	567.33	ST-101	Downtown Tech	Boston	North	C-1663	James Williams	613.92	1	61.39	42.97	595.5	PayPal
T-30664	2025-06-15	SKU-510	HP Headphones	Audio	Headphones	HP	1878.62	ST-102	Lakeside Electronics	Chicago	Midwest	C-1664	Linda Brown	1994.9	2	398.98	279.29	3870.11	Apple Pay
T-30665	2025-06-15	SKU-504	Bose Pro	Laptops	Pro	Bose	1777.17	ST-101	Downtown Tech	Boston	North	C-1665	Patricia Brown	1846.25	3	553.88	387.71	5372.58	Apple Pay
T-30666	2025-06-15	SKU-519	Bose Pro	Laptops	Pro	Bose	1215.92	ST-102	Lakeside Electronics	Chicago	Midwest	C-1666	Robert Garcia	1107.28	3	332.18	232.53	3222.19	Apple Pay
T-30667	2025-06-15	SKU-515	Samsung Headphones	Audio	Headphones	Samsung	1602.89	ST-101	Downtown Tech	Boston	North	C-1667	Robert Miller	1602.44	4	640.98	448.68	6217.46	Debit Card
T-30668	2025-06-15	SKU-515	Bose Galaxy	Mobile	Galaxy	Bose	1000.14	ST-102	Lakeside Electronics	Chicago	Midwest	C-1668	Elizabeth Smith	944.04	2	188.81	132.17	1831.44	PayPal
T-30669	2025-06-15	SKU-513	HP Air	Laptops	Air	HP	1788.55	ST-101	Downtown Tech	Boston	North	C-1669	Jennifer Jones	1657.75	1	165.78	116.04	1608.01	Apple Pay
T-30670	2025-06-15	SKU-518	Sony iPhone	Mobile	iPhone	Sony	178.17	ST-102	Lakeside Electronics	Chicago	Midwest	C-1670	Michael Davis	175.76	3	52.73	36.91	511.46	Debit Card
T-30671	2025-06-15	SKU-505	Dell iPhone	Mobile	iPhone	Dell	939.21	ST-102	Lakeside Electronics	Chicago	Midwest	C-1671	Mary Garcia	900.61	5	450.31	315.21	4367.95	Credit Card
T-30672	2025-06-15	SKU-503	Dell Pro	Laptops	Pro	Dell	235.56	ST-101	Downtown Tech	Boston	North	C-1672	David Brown	221.27	3	66.38	46.47	643.9	Debit Card
T-30673	2025-06-15	SKU-506	Bose Buds	Audio	Buds	Bose	1440.72	ST-101	Downtown Tech	Boston	North	C-1673	David Jones	1518.54	3	455.56	318.89	4418.95	Apple Pay
T-30674	2025-06-15	SKU-515	HP Headphones	Audio	Headphones	HP	1342.77	ST-101	Downtown Tech	Boston	North	C-1674	Michael Brown	1402.75	2	280.55	196.39	2721.34	PayPal
T-30675	2025-06-15	SKU-514	Sony Buds	Audio	Buds	Sony	747.25	ST-101	Downtown Tech	Boston	North	C-1675	Jennifer Brown	787.62	4	315.05	220.53	3055.96	Apple Pay
T-30676	2025-06-15	SKU-511	HP Headphones	Audio	Headphones	HP	364.01	ST-101	Downtown Tech	Boston	North	C-1676	John Smith	386.61	3	115.98	81.19	1125.04	PayPal
T-30677	2025-06-15	SKU-517	HP Galaxy	Mobile	Galaxy	HP	669.31	ST-101	Downtown Tech	Boston	North	C-1677	Elizabeth Smith	622.95	3	186.89	130.82	1812.78	Apple Pay
T-30678	2025-06-15	SKU-502	HP Air	Laptops	Air	HP	1115.53	ST-101	Downtown Tech	Boston	North	C-1678	Linda Johnson	1131.04	4	452.42	316.69	4388.43	Debit Card
T-30679	2025-06-15	SKU-517	Apple Pro	Laptops	Pro	Apple	437.51	ST-102	Lakeside Electronics	Chicago	Midwest	C-1679	James Williams	399.84	4	159.94	111.96	1551.38	PayPal
T-30680	2025-06-15	SKU-514	Samsung iPhone	Mobile	iPhone	Samsung	209.16	ST-101	Downtown Tech	Boston	North	C-1680	Robert Garcia	204.6	1	20.46	14.32	198.46	Apple Pay
T-30681	2025-06-15	SKU-512	HP Headphones	Audio	Headphones	HP	1914.68	ST-101	Downtown Tech	Boston	North	C-1681	Robert Brown	1888.72	4	755.49	528.84	7328.23	Debit Card
T-30682	2025-06-15	SKU-514	Sony XPS	Laptops	XPS	Sony	623.34	ST-101	Downtown Tech	Boston	North	C-1682	Robert Davis	663.81	5	331.9	232.33	3219.48	Debit Card
T-30683	2025-06-15	SKU-514	Sony Galaxy	Mobile	Galaxy	Sony	1194.65	ST-101	Downtown Tech	Boston	North	C-1683	John Davis	1242.51	3	372.75	260.93	3615.71	PayPal
T-30684	2025-06-15	SKU-519	HP Pro	Laptops	Pro	HP	1493.16	ST-102	Lakeside Electronics	Chicago	Midwest	C-1684	Michael Williams	1461.37	1	146.14	102.3	1417.53	PayPal
T-30685	2025-06-15	SKU-502	Dell Buds	Audio	Buds	Dell	1426.28	ST-101	Downtown Tech	Boston	North	C-1685	Linda Miller	1567.57	1	156.76	109.73	1520.54	Debit Card
T-30686	2025-06-15	SKU-508	HP iPhone	Mobile	iPhone	HP	494.01	ST-101	Downtown Tech	Boston	North	C-1686	Linda Smith	507.73	4	203.09	142.16	1969.99	Debit Card
T-30687	2025-06-15	SKU-512	Bose iPhone	Mobile	iPhone	Bose	171.77	ST-102	Lakeside Electronics	Chicago	Midwest	C-1687	Mary Williams	177.62	4	71.05	49.73	689.16	Apple Pay
T-30688	2025-06-15	SKU-507	Apple XPS	Laptops	XPS	Apple	1455.8	ST-102	Lakeside Electronics	Chicago	Midwest	C-1688	Robert Davis	1555.25	2	311.05	217.74	3017.19	Credit Card
T-30689	2025-06-15	SKU-517	Samsung iPhone	Mobile	iPhone	Samsung	1508.75	ST-101	Downtown Tech	Boston	North	C-1689	Mary Smith	1404.19	3	421.26	294.88	4086.19	PayPal
T-30690	2025-06-15	SKU-517	Bose XPS	Laptops	XPS	Bose	510.72	ST-101	Downtown Tech	Boston	North	C-1690	David Johnson	530.16	4	212.06	148.44	2057.02	Credit Card
T-30691	2025-06-15	SKU-507	Apple iPhone	Mobile	iPhone	Apple	811.82	ST-101	Downtown Tech	Boston	North	C-1691	Patricia Johnson	799.1	1	79.91	55.94	775.13	PayPal
T-30692	2025-06-15	SKU-507	Bose Headphones	Audio	Headphones	Bose	1921.62	ST-101	Downtown Tech	Boston	North	C-1692	Robert Williams	1889.21	1	188.92	132.24	1832.53	Debit Card
T-30693	2025-06-15	SKU-519	Sony Headphones	Audio	Headphones	Sony	493.53	ST-102	Lakeside Electronics	Chicago	Midwest	C-1693	Michael Johnson	465.28	3	139.58	97.71	1353.97	PayPal
T-30694	2025-06-15	SKU-500	Apple Galaxy	Mobile	Galaxy	Apple	839.45	ST-102	Lakeside Electronics	Chicago	Midwest	C-1694	Patricia Johnson	864.62	3	259.39	181.57	2516.04	Credit Card
T-30695	2025-06-15	SKU-519	Samsung Galaxy	Mobile	Galaxy	Samsung	1049.19	ST-101	Downtown Tech	Boston	North	C-1695	David Williams	1145.51	5	572.75	400.93	5555.73	Apple Pay
T-30696	2025-06-15	SKU-510	Bose Headphones	Audio	Headphones	Bose	433.13	ST-102	Lakeside Electronics	Chicago	Midwest	C-1696	Linda Johnson	391.35	5	195.68	136.97	1898.04	Apple Pay
T-30697	2025-06-15	SKU-516	Sony Headphones	Audio	Headphones	Sony	1216.19	ST-101	Downtown Tech	Boston	North	C-1697	Patricia Smith	1169.69	4	467.88	327.51	4538.39	Credit Card
T-30698	2025-06-15	SKU-515	Apple Air	Laptops	Air	Apple	663.57	ST-101	Downtown Tech	Boston	North	C-1698	Michael Brown	628.81	5	314.4	220.08	3049.73	Debit Card
T-30699	2025-06-15	SKU-520	Samsung Galaxy	Mobile	Galaxy	Samsung	1595.24	ST-101	Downtown Tech	Boston	North	C-1699	David Miller	1675.18	2	335.04	234.53	3249.85	Debit Card
T-30699	2025-06-15	SKU-517	Dell Pro	Laptops	Pro	Dell	202.74	ST-101	Downtown Tech	Boston	North	C-1700	Patricia Miller	-99.99	1	-10.0	-7.0	-96.99	Apple Pay
T-30701	2025-06-15	SKU-520	Apple Pro	Laptops	Pro	Apple	1984.82	ST-101	Downtown Tech	Boston	North	C-1701	Robert Johnson	2021.59	2	404.32	283.02	3921.88	Credit Card
T-30702	2025-06-15	SKU-509	HP Buds	Audio	Buds	HP	411.9	ST-101	Downtown Tech	Boston	North	C-1702	Patricia Miller	420.62	3	126.19	88.33	1224.0	Apple Pay
T-30703	2025-06-15	SKU-515	Bose Air	Laptops	Air	Bose	252.03	ST-102	Lakeside Electronics	Chicago	Midwest	C-1703	Michael Miller	250.55	4	100.22	70.15	972.13	Apple Pay
T-30704	2025-06-15	SKU-512	Samsung iPhone	Mobile	iPhone	Samsung	912.05	ST-101	Downtown Tech	Boston	North	C-1704	John Williams	867.78	4	347.11	242.98	3366.99	Apple Pay
T-30705	2025-06-15	SKU-502	Dell Galaxy	Mobile	Galaxy	Dell	733.14	ST-102	Lakeside Electronics	Chicago	Midwest	C-1705	Patricia Williams	660.44	5	330.22	231.15	3203.13	Debit Card
T-30706	2025-06-15	SKU-512	HP Galaxy	Mobile	Galaxy	HP	1943.94	ST-102	Lakeside Electronics	Chicago	Midwest	C-1706	Michael Davis	1998.78	5	999.39	699.57	9694.08	Apple Pay
T-30707	2025-06-15	SKU-518	Apple Air	Laptops	Air	Apple	408.49	ST-102	Lakeside Electronics	Chicago	Midwest	C-1707	John Garcia	419.52	3	125.86	88.1	1220.8	Credit Card
T-30708	2025-06-15	SKU-507	Bose Galaxy	Mobile	Galaxy	Bose	560.47	ST-101	Downtown Tech	Boston	North	C-1708	Jennifer Smith	533.72	4	213.49	149.44	2070.83	PayPal
T-30709	2025-06-15	SKU-518	Dell XPS	Laptops	XPS	Dell	1908.38	ST-101	Downtown Tech	Boston	North	C-1709	James Johnson	1963.49	4	785.4	549.78	7618.34	Credit Card
T-30710	2025-06-15	SKU-505	Sony Air	Laptops	Air	Sony	1676.52	ST-102	Lakeside Electronics	Chicago	Midwest	C-1710	John Miller	1754.96	1	175.5	122.85	1702.31	Debit Card
T-30711	2025-06-15	SKU-512	Samsung iPhone	Mobile	iPhone	Samsung	1428.12	ST-101	Downtown Tech	Boston	North	C-1711	Robert Davis	1312.98	4	525.19	367.63	5094.36	Apple Pay
T-30712	2025-06-15	SKU-505	Bose Galaxy	Mobile	Galaxy	Bose	435.16	ST-101	Downtown Tech	Boston	North	C-1712	Robert Brown	407.48	1	40.75	28.52	395.25	PayPal
T-30713	2025-06-15	SKU-505	Samsung Pro	Laptops	Pro	Samsung	1637.44	ST-101	Downtown Tech	Boston	North	C-1713	John Miller	1678.98	5	839.49	587.64	8143.05	PayPal
T-30714	2025-06-15	SKU-512	Apple iPhone	Mobile	iPhone	Apple	336.9	ST-101	Downtown Tech	Boston	North	C-1714	Jennifer Smith	335.41	1	33.54	23.48	325.35	Credit Card
T-30715	2025-06-15	SKU-518	Dell XPS	Laptops	XPS	Dell	1599.49	ST-101	Downtown Tech	Boston	North	C-1715	Mary Brown	1559.72	5	779.86	545.9	7564.64	Apple Pay
T-30716	2025-06-15	SKU-510	HP Galaxy	Mobile	Galaxy	HP	804.49	ST-102	Lakeside Electronics	Chicago	Midwest	C-1716	Jennifer Brown	831.05	4	332.42	232.69	3224.47	Credit Card
T-30717	2025-06-15	SKU-500	Dell iPhone	Mobile	iPhone	Dell	968.15	ST-102	Lakeside Electronics	Chicago	Midwest	C-1717	Robert Smith	1039.6	3	311.88	218.32	3025.24	PayPal
T-30718	2025-06-15	SKU-516	Dell Galaxy	Mobile	Galaxy	Dell	884.94	ST-101	Downtown Tech	Boston	North	C-1718	James Garcia	908.62	1	90.86	63.6	881.36	Debit Card
T-30719	2025-06-15	SKU-519	Bose iPhone	Mobile	iPhone	Bose	1020.62	ST-101	Downtown Tech	Boston	North	C-1719	Jennifer Miller	1120.0	1	112.0	78.4	1086.4	Apple Pay
T-30720	2025-13-45	SKU-504	Dell Headphones	Audio	Headphones	Dell	1752.73	ST-101	Downtown Tech	Boston	North	C-1720	Robert Davis	1683.09	5	841.54	589.08	8162.99	PayPal
T-30721	2025-06-15	SKU-517	HP Air	Laptops	Air	HP	557.71	ST-101	Downtown Tech	Boston	North	C-1721	Robert Johnson	550.45	1	55.05	38.53	533.93	Debit Card
T-30722	2025-06-15	SKU-508	HP iPhone	Mobile	iPhone	HP	1365.27	ST-101	Downtown Tech	Boston	North	C-1722	Robert Davis	1445.97	3	433.79	303.65	4207.77	Credit Card
T-30723	2025-06-15	SKU-512	Bose Galaxy	Mobile	Galaxy	Bose	1342.45	ST-102	Lakeside Electronics	Chicago	Midwest	C-1723	Patricia Brown	1239.27	1	123.93	86.75	1202.09	Credit Card
T-30724	2025-06-15	SKU-503	Dell Headphones	Audio	Headphones	Dell	1188.39	ST-101	Downtown Tech	Boston	North	C-1724	Jennifer Miller	1143.42	5	571.71	400.2	5545.59	PayPal
T-30725	2025-06-15	SKU-511	HP Galaxy	Mobile	Galaxy	HP	1615.28	ST-101	Downtown Tech	Boston	North	C-1725	David Brown	1581.46	5	790.73	553.51	7670.08	Debit Card
T-30726	2025-06-15	SKU-515	Samsung iPhone	Mobile	iPhone	Samsung	1391.96	ST-101	Downtown Tech	Boston	North	C-1726	Elizabeth Jones	1460.74	1	146.07	102.25	1416.92	Debit Card
T-30727	2025-06-15	SKU-508	Dell Headphones	Audio	Headphones	Dell	1994.01	ST-102	Lakeside Electronics	Chicago	Midwest	C-1727	Patricia Davis	2075.42	4	830.17	581.12	8052.63	Debit Card
T-30728	2025-06-15	SKU-507	Samsung Headphones	Audio	Headphones	Samsung	1430.77	ST-101	Downtown Tech	Boston	North	C-1728	Robert Davis	1373.28	2	274.66	192.26	2664.16	Apple Pay
T-30729	2025-06-15	SKU-511	Dell Galaxy	Mobile	Galaxy	Dell	1539.66	ST-102	Lakeside Electronics	Chicago	Midwest	C-1729	Mary Jones	1600.13	2	320.03	224.02	3104.25	Apple Pay
T-30730	2025-06-15	SKU-518	Apple Air	Laptops	Air	Apple	1745.13	ST-101	Downtown Tech	Boston	North	C-1730	John Davis	1772.06	4	708.82	496.18	6875.6	Apple Pay
T-30731	2025-06-15	SKU-506	Dell Pro	Laptops	Pro	Dell	1628.28	ST-101	Downtown Tech	Boston	North	C-1731	James Garcia	1686.35	2	337.27	236.09	3271.52	Apple Pay
T-30732	2025-06-15	SKU-503	Bose Pro	Laptops	Pro	Bose	775.61	ST-102	Lakeside Electronics	Chicago	Midwest	C-1732	Robert Smith	850.11	3	255.03	178.52	2473.82	Apple Pay
T-30733	2025-06-15	SKU-507	Samsung Buds	Audio	Buds	Samsung	164.59	ST-101	Downtown Tech	Boston	North	C-1733	Michael Davis	170.78	2	34.16	23.91	331.31	Apple Pay
T-30734	2025-06-15	SKU-514	Bose Headphones	Audio	Headphones	Bose	1743.3	ST-102	Lakeside Electronics	Chicago	Midwest	C-1734	John Davis	1573.02	1	157.3	110.11	1525.83	Credit Card
T-30735	2025-06-15	SKU-500	HP Headphones	Audio	Headphones	HP	1215.02	ST-102	Lakeside Electronics	Chicago	Midwest	C-1735	John Johnson	1186.82	4	474.73	332.31	4604.86	PayPal
T-30736	2025-06-15	SKU-517	Apple iPhone	Mobile	iPhone	Apple	451.29	ST-101	Downtown Tech	Boston	North	C-1736	Michael Davis	453.0	5	226.5	158.55	2197.05	Credit Card
T-30737	2025-06-15	SKU-505	Samsung Headphones	Audio	Headphones	Samsung	1737.81	ST-101	Downtown Tech	Boston	North	C-1737	James Davis	1606.79	2	321.36	224.95	3117.17	PayPal
T-30738	2025-06-15	SKU-517	Bose Pro	Laptops	Pro	Bose	587.84	ST-101	Downtown Tech	Boston	North	C-1738	Mary Johnson	571.8	5	285.9	200.13	2773.23	Apple Pay
T-30739	2025-06-15	SKU-509	Bose Pro	Laptops	Pro	Bose	187.72	ST-102	Lakeside Electronics	Chicago	Midwest	C-1739	David Davis	190.61	3	57.18	40.03	554.68	Debit Card
T-30740	2025-06-15	SKU-503	Sony Headphones	Audio	Headphones	Sony	1358.97	ST-101	Downtown Tech	Boston	North	C-1740	Patricia Smith	1261.58	2	252.32	176.62	2447.46	PayPal
T-30741	2025-06-15	SKU-504	Sony Galaxy	Mobile	Galaxy	Sony	1485.3	ST-102	Lakeside Electronics	Chicago	Midwest	C-1741	Mary Jones	1450.18	2	290.04	203.03	2813.35	Apple Pay
T-30742	2025-06-15	SKU-504	Apple Galaxy	Mobile	Galaxy	Apple	1118.22	ST-101	Downtown Tech	Boston	North	C-1742	John Brown	1132.45	5	566.23	396.36	5492.38	PayPal
T-30743	2025-06-15	SKU-513	HP Air	Laptops	Air	HP	819.99	ST-101	Downtown Tech	Boston	North	C-1743	Mary Jones	825.15	5	412.58	288.8	4001.97	Credit Card
T-30744	2025-06-15	SKU-511	Dell Headphones	Audio	Headphones	Dell	1827.57	ST-102	Lakeside Electronics	Chicago	Midwest	C-1744	Robert Brown	1648.42	4	659.37	461.56	6395.87	Apple Pay
T-30745	2025-06-15	SKU-516	Apple Pro	Laptops	Pro	Apple	1483.82	ST-102	Lakeside Electronics	Chicago	Midwest	C-1745	Elizabeth Davis	1492.41	5	746.21	522.34	7238.18	Debit Card
T-30746	2025-06-15	SKU-505	Sony Pro	Laptops	Pro	Sony	704.19	ST-102	Lakeside Electronics	Chicago	Midwest	C-1746	Robert Garcia	700.93	2	140.19	98.13	1359.8	Credit Card
T-30747	2025-06-15	SKU-504	Bose Headphones	Audio	Headphones	Bose	371.07	ST-102	Lakeside Electronics	Chicago	Midwest	C-1747	James Garcia	384.3	4	153.72	107.6	1491.08	Apple Pay
T-30748	2025-06-15	SKU-514	Samsung Galaxy	Mobile	Galaxy	Samsung	1054.24	ST-102	Lakeside Electronics	Chicago	Midwest	C-1748	Michael Brown	1082.84	1	108.28	75.8	1050.36	Apple Pay
T-30749	2025-06-15	SKU-502	Dell XPS	Laptops	XPS	Dell	245.72	ST-101	Downtown Tech	Boston	North	C-1749	Mary Williams	225.3	3	67.59	47.31	655.62	Apple Pay
	"June 12, 2025"	SKU-515	Apple iPhone	Mobile	iPhone	Apple	1045.83	ST-101	Downtown Tech	Boston	North	C-1750	Michael Smith	1131.77	1	113.18	79.22	1097.81	Apple Pay
T-30751	2025-06-15	SKU-507	Bose Buds	Audio	Buds	Bose	1989.02	ST-101	Downtown Tech	Boston	North	C-1751	Elizabeth Davis	2058.45	5	1029.23	720.46	9983.48	PayPal
T-30752	2025-06-15	SKU-516	Apple iPhone	Mobile	iPhone	Apple	771.25	ST-101	Downtown Tech	Boston	North	C-1752	Michael Davis	720.42	1	72.04	50.43	698.81	PayPal
T-30753	2025-06-15	SKU-509	Sony Air	Laptops	Air	Sony	1017.94	ST-102	Lakeside Electronics	Chicago	Midwest	C-1753	Patricia Smith	960.42	3	288.13	201.69	2794.82	Credit Card
T-30754	2025-06-15	SKU-501	HP Buds	Audio	Buds	HP	775.91	ST-102	Lakeside Electronics	Chicago	Midwest	C-1754	Jennifer Jones	714.95	3	214.49	150.14	2080.5	PayPal
T-30755	2025-06-15	SKU-503	HP iPhone	Mobile	iPhone	HP	918.53	ST-101	Downtown Tech	Boston	North	C-1755	Mary Williams	849.43	4	339.77	237.84	3295.79	PayPal
T-30756	2025-06-15	SKU-515	Bose iPhone	Mobile	iPhone	Bose	851.18	ST-102	Lakeside Electronics	Chicago	Midwest	C-1756	Jennifer Miller	857.38	3	257.21	180.05	2494.98	Apple Pay
T-30757	2025-06-15	SKU-504	Bose iPhone	Mobile	iPhone	Bose	772.1	ST-102	Lakeside Electronics	Chicago	Midwest	C-1757	James Garcia	711.98	3	213.59	149.52	2071.87	PayPal
T-30758	2025-06-15	SKU-501	HP Galaxy	Mobile	Galaxy	HP	404.59	ST-101	Downtown Tech	Boston	North	C-1758	Linda Jones	398.21	5	199.11	139.37	1931.31	PayPal
T-30759	2025-06-15	SKU-504	Dell Galaxy	Mobile	Galaxy	Dell	308.49	ST-101	Downtown Tech	Boston	North	C-1759	James Williams	298.87	1	29.89	20.92	289.9	PayPal
T-30760	2025-06-15	SKU-513	Apple Buds	Audio	Buds	Apple	1955.23	ST-101	Downtown Tech	Boston	North	C-1760	Michael Davis	1870.07	1	187.01	130.9	1813.96	PayPal
T-30761	2025-06-15	SKU-516	Sony XPS	Laptops	XPS	Sony	455.03	ST-102	Lakeside Electronics	Chicago	Midwest	C-1761	Mary Jones	470.17	4	188.07	131.65	1824.26	Apple Pay
